date,marche,denree,unite,prix_gnf
2022-06-12,Kankan,huile,GNF/L,17468.0
2022-06-19,Kankan,huile,GNF/L,16812.0
2022-06-26,Kankan,huile,GNF/L,16610.0
2022-07-03,Kankan,huile,GNF/L,16597.0
2022-07-10,Kankan,huile,GNF/L,16818.0
2022-07-17,Kankan,huile,GNF/L,16480.0
2022-07-24,Kankan,huile,GNF/L,17055.0
2022-07-31,Kankan,huile,GNF/L,17341.0
2022-08-07,Kankan,huile,GNF/L,17312.0
2022-08-14,Kankan,huile,GNF/L,16923.0
2022-08-21,Kankan,huile,GNF/L,16734.0
2022-08-28,Kankan,huile,GNF/L,17392.0
2022-09-04,Kankan,huile,GNF/L,17207.0
2022-09-11,Kankan,huile,GNF/L,16601.0
2022-09-18,Kankan,huile,GNF/L,16841.0
2022-09-25,Kankan,huile,GNF/L,16874.0
2022-10-02,Kankan,huile,GNF/L,16480.0
2022-10-09,Kankan,huile,GNF/L,16254.0
2022-10-16,Kankan,huile,GNF/L,16239.0
2022-10-23,Kankan,huile,GNF/L,16479.0
2022-10-30,Kankan,huile,GNF/L,16186.0
2022-11-06,Kankan,huile,GNF/L,16131.0
2022-11-13,Kankan,huile,GNF/L,
2022-11-20,Kankan,huile,GNF/L,16112.0
2022-11-27,Kankan,huile,GNF/L,16146.0
2022-12-04,Kankan,huile,GNF/L,15923.0
2022-12-11,Kankan,huile,GNF/L,16535.0
2022-12-18,Kankan,huile,GNF/L,16515.0
2022-12-25,Kankan,huile,GNF/L,16604.0
2023-01-01,Kankan,huile,GNF/L,
2023-01-08,Kankan,huile,GNF/L,17292.0
2023-01-15,Kankan,huile,GNF/L,16817.0
2023-01-22,Kankan,huile,GNF/L,16606.0
2023-01-29,Kankan,huile,GNF/L,16943.0
2023-02-05,Kankan,huile,GNF/L,15904.0
2023-02-12,Kankan,huile,GNF/L,16290.0
2023-02-19,Kankan,huile,GNF/L,16224.0
2023-02-26,Kankan,huile,GNF/L,15637.0
2023-03-05,Kankan,huile,GNF/L,16196.0
2023-03-12,Kankan,huile,GNF/L,16358.0
2023-03-19,Kankan,huile,GNF/L,16517.0
2023-03-26,Kankan,huile,GNF/L,16782.0
2023-04-02,Kankan,huile,GNF/L,16165.0
2023-04-09,Kankan,huile,GNF/L,16170.0
2023-04-16,Kankan,huile,GNF/L,16785.0
2023-04-23,Kankan,huile,GNF/L,16988.0
2023-04-30,Kankan,huile,GNF/L,16200.0
2023-05-07,Kankan,huile,GNF/L,16366.0
2023-05-14,Kankan,huile,GNF/L,
2023-05-21,Kankan,huile,GNF/L,
2023-05-28,Kankan,huile,GNF/L,16620.0
2023-06-04,Kankan,huile,GNF/L,17173.0
2023-06-11,Kankan,huile,GNF/L,17271.0
2023-06-18,Kankan,huile,GNF/L,17108.0
2023-06-25,Kankan,huile,GNF/L,16594.0
2023-07-02,Kankan,huile,GNF/L,17455.0
2023-07-09,Kankan,huile,GNF/L,17205.0
2023-07-16,Kankan,huile,GNF/L,17763.0
2023-07-23,Kankan,huile,GNF/L,17164.0
2023-07-30,Kankan,huile,GNF/L,17568.0
2023-08-06,Kankan,huile,GNF/L,17321.0
2023-08-13,Kankan,huile,GNF/L,17461.0
2023-08-20,Kankan,huile,GNF/L,17384.0
2023-08-27,Kankan,huile,GNF/L,17267.0
2023-09-03,Kankan,huile,GNF/L,16978.0
2023-09-10,Kankan,huile,GNF/L,17004.0
2023-09-17,Kankan,huile,GNF/L,17169.0
2023-09-24,Kankan,huile,GNF/L,17100.0
2023-10-01,Kankan,huile,GNF/L,16600.0
2023-10-08,Kankan,huile,GNF/L,16972.0
2023-10-15,Kankan,huile,GNF/L,16732.0
2023-10-22,Kankan,huile,GNF/L,16961.0
2023-10-29,Kankan,huile,GNF/L,16878.0
2023-11-05,Kankan,huile,GNF/L,17923.0
2023-11-12,Kankan,huile,GNF/L,18116.0
2023-11-19,Kankan,huile,GNF/L,18510.0
2023-11-26,Kankan,huile,GNF/L,18143.0
2023-12-03,Kankan,huile,GNF/L,18041.0
2023-12-10,Kankan,huile,GNF/L,18194.0
2023-12-17,Kankan,huile,GNF/L,17841.0
2023-12-24,Kankan,huile,GNF/L,17685.0
2023-12-31,Kankan,huile,GNF/L,17508.0
2024-01-07,Kankan,huile,GNF/L,18090.0
2024-01-14,Kankan,huile,GNF/L,17988.0
2024-01-21,Kankan,huile,GNF/L,18064.0
2024-01-28,Kankan,huile,GNF/L,18283.0
2024-02-04,Kankan,huile,GNF/L,18146.0
2024-02-11,Kankan,huile,GNF/L,19325.0
2024-02-18,Kankan,huile,GNF/L,19276.0
2024-02-25,Kankan,huile,GNF/L,18562.0
2024-03-03,Kankan,huile,GNF/L,
2024-03-10,Kankan,huile,GNF/L,18096.0
2024-03-17,Kankan,huile,GNF/L,18943.0
2024-03-24,Kankan,huile,GNF/L,19236.0
2024-03-31,Kankan,huile,GNF/L,19522.0
2024-04-07,Kankan,huile,GNF/L,19104.0
2024-04-14,Kankan,huile,GNF/L,19937.0
2024-04-21,Kankan,huile,GNF/L,18938.0
2024-04-28,Kankan,huile,GNF/L,18908.0
2024-05-05,Kankan,huile,GNF/L,18876.0
2024-05-12,Kankan,huile,GNF/L,19441.0
2024-05-19,Kankan,huile,GNF/L,19162.0
2024-05-26,Kankan,huile,GNF/L,18814.0
2024-06-02,Kankan,huile,GNF/L,18705.0
2024-06-09,Kankan,huile,GNF/L,18599.0
2024-06-16,Kankan,huile,GNF/L,19272.0
2024-06-23,Kankan,huile,GNF/L,18993.0
2024-06-30,Kankan,huile,GNF/L,19173.0
2024-07-07,Kankan,huile,GNF/L,19672.0
2024-07-14,Kankan,huile,GNF/L,19743.0
2024-07-21,Kankan,huile,GNF/L,20193.0
2024-07-28,Kankan,huile,GNF/L,20368.0
2024-08-04,Kankan,huile,GNF/L,19979.0
2024-08-11,Kankan,huile,GNF/L,19317.0
2024-08-18,Kankan,huile,GNF/L,19142.0
2024-08-25,Kankan,huile,GNF/L,19399.0
2024-09-01,Kankan,huile,GNF/L,18552.0
2024-09-08,Kankan,huile,GNF/L,19925.0
2024-09-15,Kankan,huile,GNF/L,18918.0
2024-09-22,Kankan,huile,GNF/L,19162.0
2024-09-29,Kankan,huile,GNF/L,19287.0
2024-10-06,Kankan,huile,GNF/L,19511.0
2024-10-13,Kankan,huile,GNF/L,19225.0
2024-10-20,Kankan,huile,GNF/L,18471.0
2024-10-27,Kankan,huile,GNF/L,19339.0
2024-11-03,Kankan,huile,GNF/L,
2024-11-10,Kankan,huile,GNF/L,19230.0
2024-11-17,Kankan,huile,GNF/L,18188.0
2024-11-24,Kankan,huile,GNF/L,18701.0
2024-12-01,Kankan,huile,GNF/L,18064.0
2024-12-08,Kankan,huile,GNF/L,18629.0
2024-12-15,Kankan,huile,GNF/L,18670.0
2024-12-22,Kankan,huile,GNF/L,
2024-12-29,Kankan,huile,GNF/L,20180.0
2019-01-06,Kindia,huile,GNF/L,9394.0
2019-01-13,Kindia,huile,GNF/L,9553.0
2019-01-20,Kindia,huile,GNF/L,9804.0
2019-01-27,Kindia,huile,GNF/L,9502.0
2019-02-03,Kindia,huile,GNF/L,9744.0
2019-02-10,Kindia,huile,GNF/L,9731.0
2019-02-17,Kindia,huile,GNF/L,9744.0
2019-02-24,Kindia,huile,GNF/L,9572.0
2019-03-03,Kindia,huile,GNF/L,9323.0
2019-03-10,Kindia,huile,GNF/L,9889.0
2019-03-17,Kindia,huile,GNF/L,9597.0
2019-03-24,Kindia,huile,GNF/L,9848.0
2019-03-31,Kindia,huile,GNF/L,9633.0
2019-04-07,Kindia,huile,GNF/L,9716.0
2019-04-14,Kindia,huile,GNF/L,10019.0
2019-04-21,Kindia,huile,GNF/L,10193.0
2019-04-28,Kindia,huile,GNF/L,9967.0
2019-05-05,Kindia,huile,GNF/L,9417.0
2019-05-12,Kindia,huile,GNF/L,9825.0
2019-05-19,Kindia,huile,GNF/L,10238.0
2019-05-26,Kindia,huile,GNF/L,9814.0
2019-06-02,Kindia,huile,GNF/L,9931.0
2019-06-09,Kindia,huile,GNF/L,10608.0
2019-06-16,Kindia,huile,GNF/L,10333.0
2019-06-23,Kindia,huile,GNF/L,10226.0
2019-06-30,Kindia,huile,GNF/L,10384.0
2019-07-07,Kindia,huile,GNF/L,10716.0
2019-07-14,Kindia,huile,GNF/L,10375.0
2019-07-21,Kindia,huile,GNF/L,10739.0
2019-07-28,Kindia,huile,GNF/L,10445.0
2019-08-04,Kindia,huile,GNF/L,10419.0
2019-08-11,Kindia,huile,GNF/L,10427.0
2019-08-18,Kindia,huile,GNF/L,10303.0
2019-08-25,Kindia,huile,GNF/L,10590.0
2019-09-01,Kindia,huile,GNF/L,10125.0
2019-09-08,Kindia,huile,GNF/L,10069.0
2019-09-15,Kindia,huile,GNF/L,10529.0
2019-09-22,Kindia,huile,GNF/L,10132.0
2019-09-29,Kindia,huile,GNF/L,
2019-10-06,Kindia,huile,GNF/L,9778.0
2019-10-13,Kindia,huile,GNF/L,9720.0
2019-10-20,Kindia,huile,GNF/L,10176.0
2019-10-27,Kindia,huile,GNF/L,10007.0
2019-11-03,Kindia,huile,GNF/L,9776.0
2019-11-10,Kindia,huile,GNF/L,
2019-11-17,Kindia,huile,GNF/L,10458.0
2019-11-24,Kindia,huile,GNF/L,9542.0
2019-12-01,Kindia,huile,GNF/L,10230.0
2019-12-08,Kindia,huile,GNF/L,9843.0
2019-12-15,Kindia,huile,GNF/L,10026.0
2019-12-22,Kindia,huile,GNF/L,9989.0
2019-12-29,Kindia,huile,GNF/L,9652.0
2020-01-05,Kindia,huile,GNF/L,10367.0
2020-01-12,Kindia,huile,GNF/L,10372.0
2020-01-19,Kindia,huile,GNF/L,9844.0
2020-01-26,Kindia,huile,GNF/L,10477.0
2020-02-02,Kindia,huile,GNF/L,10600.0
2020-02-09,Kindia,huile,GNF/L,10917.0
2020-02-16,Kindia,huile,GNF/L,10569.0
2020-02-23,Kindia,huile,GNF/L,10836.0
2020-03-01,Kindia,huile,GNF/L,11848.0
2020-03-08,Kindia,huile,GNF/L,11805.0
2020-03-15,Kindia,huile,GNF/L,11718.0
2020-03-22,Kindia,huile,GNF/L,11334.0
2020-03-29,Kindia,huile,GNF/L,11530.0
2020-04-05,Kindia,huile,GNF/L,11762.0
2020-04-12,Kindia,huile,GNF/L,11279.0
2020-04-19,Kindia,huile,GNF/L,11596.0
2020-04-26,Kindia,huile,GNF/L,12128.0
2020-05-03,Kindia,huile,GNF/L,11740.0
2020-05-10,Kindia,huile,GNF/L,12018.0
2020-05-17,Kindia,huile,GNF/L,11822.0
2020-05-24,Kindia,huile,GNF/L,11822.0
2020-05-31,Kindia,huile,GNF/L,12333.0
2020-06-07,Kindia,huile,GNF/L,12316.0
2020-06-14,Kindia,huile,GNF/L,12317.0
2020-06-21,Kindia,huile,GNF/L,12516.0
2020-06-28,Kindia,huile,GNF/L,12539.0
2020-07-05,Kindia,huile,GNF/L,12181.0
2020-07-12,Kindia,huile,GNF/L,12478.0
2020-07-19,Kindia,huile,GNF/L,12464.0
2020-07-26,Kindia,huile,GNF/L,12380.0
2020-08-02,Kindia,huile,GNF/L,12422.0
2020-08-09,Kindia,huile,GNF/L,12495.0
2020-08-16,Kindia,huile,GNF/L,12383.0
2020-08-23,Kindia,huile,GNF/L,12584.0
2020-08-30,Kindia,huile,GNF/L,12360.0
2020-09-06,Kindia,huile,GNF/L,12425.0
2020-09-13,Kindia,huile,GNF/L,12051.0
2020-09-20,Kindia,huile,GNF/L,11985.0
2020-09-27,Kindia,huile,GNF/L,11669.0
2020-10-04,Kindia,huile,GNF/L,11461.0
2020-10-11,Kindia,huile,GNF/L,10913.0
2020-10-18,Kindia,huile,GNF/L,11206.0
2020-10-25,Kindia,huile,GNF/L,11573.0
2020-11-01,Kindia,huile,GNF/L,11330.0
2020-11-08,Kindia,huile,GNF/L,10906.0
2020-11-15,Kindia,huile,GNF/L,11777.0
2020-11-22,Kindia,huile,GNF/L,11181.0
2020-11-29,Kindia,huile,GNF/L,11743.0
2020-12-06,Kindia,huile,GNF/L,11155.0
2020-12-13,Kindia,huile,GNF/L,11368.0
2020-12-20,Kindia,huile,GNF/L,11876.0
2020-12-27,Kindia,huile,GNF/L,11482.0
2021-01-03,Kindia,huile,GNF/L,11462.0
2021-01-10,Kindia,huile,GNF/L,11554.0
2021-01-17,Kindia,huile,GNF/L,11834.0
2021-01-24,Kindia,huile,GNF/L,11394.0
2021-01-31,Kindia,huile,GNF/L,11284.0
2021-02-07,Kindia,huile,GNF/L,11897.0
2021-02-14,Kindia,huile,GNF/L,11733.0
2021-02-21,Kindia,huile,GNF/L,
2021-02-28,Kindia,huile,GNF/L,11444.0
2021-03-07,Kindia,huile,GNF/L,11651.0
2021-03-14,Kindia,huile,GNF/L,12050.0
2021-03-21,Kindia,huile,GNF/L,12456.0
2021-03-28,Kindia,huile,GNF/L,12185.0
2021-04-04,Kindia,huile,GNF/L,12911.0
2021-04-11,Kindia,huile,GNF/L,12407.0
2021-04-18,Kindia,huile,GNF/L,
2021-04-25,Kindia,huile,GNF/L,13021.0
2021-05-02,Kindia,huile,GNF/L,12718.0
2021-05-09,Kindia,huile,GNF/L,12494.0
2021-05-16,Kindia,huile,GNF/L,12969.0
2021-05-23,Kindia,huile,GNF/L,13154.0
2021-05-30,Kindia,huile,GNF/L,13066.0
2021-06-06,Kindia,huile,GNF/L,12908.0
2021-06-13,Kindia,huile,GNF/L,13121.0
2021-06-20,Kindia,huile,GNF/L,12931.0
2021-06-27,Kindia,huile,GNF/L,12936.0
2021-07-04,Kindia,huile,GNF/L,13111.0
2021-07-11,Kindia,huile,GNF/L,12948.0
2021-07-18,Kindia,huile,GNF/L,13443.0
2021-07-25,Kindia,huile,GNF/L,13512.0
2021-08-01,Kindia,huile,GNF/L,12902.0
2021-08-08,Kindia,huile,GNF/L,13226.0
2021-08-15,Kindia,huile,GNF/L,13429.0
2021-08-22,Kindia,huile,GNF/L,13035.0
2021-08-29,Kindia,huile,GNF/L,13477.0
2021-09-05,Kindia,huile,GNF/L,13199.0
2021-09-12,Kindia,huile,GNF/L,12886.0
2021-09-19,Kindia,huile,GNF/L,12720.0
2021-09-26,Kindia,huile,GNF/L,13361.0
2021-10-03,Kindia,huile,GNF/L,12763.0
2021-10-10,Kindia,huile,GNF/L,13126.0
2021-10-17,Kindia,huile,GNF/L,12466.0
2021-10-24,Kindia,huile,GNF/L,12703.0
2021-10-31,Kindia,huile,GNF/L,13197.0
2021-11-07,Kindia,huile,GNF/L,12198.0
2021-11-14,Kindia,huile,GNF/L,11871.0
2021-11-21,Kindia,huile,GNF/L,12873.0
2021-11-28,Kindia,huile,GNF/L,12041.0
2021-12-05,Kindia,huile,GNF/L,12487.0
2021-12-12,Kindia,huile,GNF/L,12417.0
2021-12-19,Kindia,huile,GNF/L,12960.0
2021-12-26,Kindia,huile,GNF/L,12611.0
2022-01-02,Kindia,huile,GNF/L,12966.0
2022-01-09,Kindia,huile,GNF/L,13077.0
2022-01-16,Kindia,huile,GNF/L,12812.0
2022-01-23,Kindia,huile,GNF/L,13065.0
2022-01-30,Kindia,huile,GNF/L,13095.0
2022-02-06,Kindia,huile,GNF/L,13067.0
2022-02-13,Kindia,huile,GNF/L,13160.0
2022-02-20,Kindia,huile,GNF/L,
2022-02-27,Kindia,huile,GNF/L,13695.0
2022-03-06,Kindia,huile,GNF/L,14008.0
2022-03-13,Kindia,huile,GNF/L,14537.0
2022-03-20,Kindia,huile,GNF/L,14322.0
2022-03-27,Kindia,huile,GNF/L,14607.0
2022-04-03,Kindia,huile,GNF/L,14919.0
2022-04-10,Kindia,huile,GNF/L,14892.0
2022-04-17,Kindia,huile,GNF/L,15453.0
2022-04-24,Kindia,huile,GNF/L,15425.0
2022-05-01,Kindia,huile,GNF/L,15430.0
2022-05-08,Kindia,huile,GNF/L,15972.0
2022-05-15,Kindia,huile,GNF/L,15544.0
2022-05-22,Kindia,huile,GNF/L,15286.0
2022-05-29,Kindia,huile,GNF/L,16323.0
2022-06-05,Kindia,huile,GNF/L,16681.0
2022-06-12,Kindia,huile,GNF/L,16292.0
2022-06-19,Kindia,huile,GNF/L,16407.0
2022-06-26,Kindia,huile,GNF/L,15650.0
2022-07-03,Kindia,huile,GNF/L,15452.0
2022-07-10,Kindia,huile,GNF/L,15781.0
2022-07-17,Kindia,huile,GNF/L,15188.0
2022-07-24,Kindia,huile,GNF/L,16037.0
2022-07-31,Kindia,huile,GNF/L,16455.0
2022-08-07,Kindia,huile,GNF/L,15668.0
2022-08-14,Kindia,huile,GNF/L,15722.0
2022-08-21,Kindia,huile,GNF/L,15736.0
2022-08-28,Kindia,huile,GNF/L,16143.0
2022-09-04,Kindia,huile,GNF/L,15983.0
2022-09-11,Kindia,huile,GNF/L,16479.0
2022-09-18,Kindia,huile,GNF/L,16259.0
2022-09-25,Kindia,huile,GNF/L,16047.0
2022-10-02,Kindia,huile,GNF/L,15424.0
2022-10-09,Kindia,huile,GNF/L,15241.0
2022-10-16,Kindia,huile,GNF/L,15063.0
2022-10-23,Kindia,huile,GNF/L,15659.0
2022-10-30,Kindia,huile,GNF/L,15003.0
2022-11-06,Kindia,huile,GNF/L,15655.0
2022-11-13,Kindia,huile,GNF/L,15858.0
2022-11-20,Kindia,huile,GNF/L,15292.0
2022-11-27,Kindia,huile,GNF/L,15236.0
2022-12-04,Kindia,huile,GNF/L,15668.0
2022-12-11,Kindia,huile,GNF/L,14987.0
2022-12-18,Kindia,huile,GNF/L,15688.0
2022-12-25,Kindia,huile,GNF/L,15752.0
2023-01-01,Kindia,huile,GNF/L,16055.0
2023-01-08,Kindia,huile,GNF/L,16416.0
2023-01-15,Kindia,huile,GNF/L,16178.0
2023-01-22,Kindia,huile,GNF/L,15840.0
2023-01-29,Kindia,huile,GNF/L,16083.0
2023-02-05,Kindia,huile,GNF/L,14856.0
2023-02-12,Kindia,huile,GNF/L,14983.0
2023-02-19,Kindia,huile,GNF/L,15179.0
2023-02-26,Kindia,huile,GNF/L,15473.0
2023-03-05,Kindia,huile,GNF/L,15088.0
2023-03-12,Kindia,huile,GNF/L,15452.0
2023-03-19,Kindia,huile,GNF/L,15928.0
2023-03-26,Kindia,huile,GNF/L,
2023-04-02,Kindia,huile,GNF/L,15593.0
2023-04-09,Kindia,huile,GNF/L,15116.0
2023-04-16,Kindia,huile,GNF/L,15659.0
2023-04-23,Kindia,huile,GNF/L,
2023-04-30,Kindia,huile,GNF/L,15501.0
2023-05-07,Kindia,huile,GNF/L,16089.0
2023-05-14,Kindia,huile,GNF/L,15536.0
2023-05-21,Kindia,huile,GNF/L,15568.0
2023-05-28,Kindia,huile,GNF/L,15504.0
2023-06-04,Kindia,huile,GNF/L,17015.0
2023-06-11,Kindia,huile,GNF/L,16161.0
2023-06-18,Kindia,huile,GNF/L,16191.0
2023-06-25,Kindia,huile,GNF/L,16221.0
2023-07-02,Kindia,huile,GNF/L,16183.0
2023-07-09,Kindia,huile,GNF/L,
2023-07-16,Kindia,huile,GNF/L,17363.0
2023-07-23,Kindia,huile,GNF/L,16997.0
2023-07-30,Kindia,huile,GNF/L,16367.0
2023-08-06,Kindia,huile,GNF/L,16650.0
2023-08-13,Kindia,huile,GNF/L,16192.0
2023-08-20,Kindia,huile,GNF/L,15899.0
2023-08-27,Kindia,huile,GNF/L,16700.0
2023-09-03,Kindia,huile,GNF/L,16838.0
2023-09-10,Kindia,huile,GNF/L,16814.0
2023-09-17,Kindia,huile,GNF/L,16274.0
2023-09-24,Kindia,huile,GNF/L,16129.0
2023-10-01,Kindia,huile,GNF/L,16098.0
2023-10-08,Kindia,huile,GNF/L,15986.0
2023-10-15,Kindia,huile,GNF/L,15795.0
2023-10-22,Kindia,huile,GNF/L,15852.0
2023-10-29,Kindia,huile,GNF/L,16081.0
2023-11-05,Kindia,huile,GNF/L,17205.0
2023-11-12,Kindia,huile,GNF/L,16688.0
2023-11-19,Kindia,huile,GNF/L,17143.0
2023-11-26,Kindia,huile,GNF/L,17459.0
2023-12-03,Kindia,huile,GNF/L,17310.0
2023-12-10,Kindia,huile,GNF/L,17343.0
2023-12-17,Kindia,huile,GNF/L,16677.0
2023-12-24,Kindia,huile,GNF/L,16396.0
2023-12-31,Kindia,huile,GNF/L,16866.0
2024-01-07,Kindia,huile,GNF/L,17532.0
2024-01-14,Kindia,huile,GNF/L,17176.0
2024-01-21,Kindia,huile,GNF/L,17398.0
2024-01-28,Kindia,huile,GNF/L,16985.0
2024-02-04,Kindia,huile,GNF/L,18012.0
2024-02-11,Kindia,huile,GNF/L,18354.0
2024-02-18,Kindia,huile,GNF/L,18285.0
2024-02-25,Kindia,huile,GNF/L,18129.0
2024-03-03,Kindia,huile,GNF/L,17925.0
2024-03-10,Kindia,huile,GNF/L,17612.0
2024-03-17,Kindia,huile,GNF/L,18021.0
2024-03-24,Kindia,huile,GNF/L,17943.0
2024-03-31,Kindia,huile,GNF/L,19023.0
2024-04-07,Kindia,huile,GNF/L,18462.0
2024-04-14,Kindia,huile,GNF/L,18390.0
2024-04-21,Kindia,huile,GNF/L,18528.0
2024-04-28,Kindia,huile,GNF/L,17959.0
2024-05-05,Kindia,huile,GNF/L,18103.0
2024-05-12,Kindia,huile,GNF/L,17663.0
2024-05-19,Kindia,huile,GNF/L,18129.0
2024-05-26,Kindia,huile,GNF/L,18144.0
2024-06-02,Kindia,huile,GNF/L,
2024-06-09,Kindia,huile,GNF/L,18259.0
2024-06-16,Kindia,huile,GNF/L,18193.0
2024-06-23,Kindia,huile,GNF/L,18061.0
2024-06-30,Kindia,huile,GNF/L,18304.0
2024-07-07,Kindia,huile,GNF/L,18446.0
2024-07-14,Kindia,huile,GNF/L,19110.0
2024-07-21,Kindia,huile,GNF/L,18766.0
2024-07-28,Kindia,huile,GNF/L,18973.0
2024-08-04,Kindia,huile,GNF/L,18340.0
2024-08-11,Kindia,huile,GNF/L,18623.0
2024-08-18,Kindia,huile,GNF/L,18362.0
2024-08-25,Kindia,huile,GNF/L,18188.0
2024-09-01,Kindia,huile,GNF/L,17782.0
2024-09-08,Kindia,huile,GNF/L,18123.0
2024-09-15,Kindia,huile,GNF/L,17565.0
2024-09-22,Kindia,huile,GNF/L,17918.0
2024-09-29,Kindia,huile,GNF/L,18390.0
2024-10-06,Kindia,huile,GNF/L,18129.0
2024-10-13,Kindia,huile,GNF/L,17606.0
2024-10-20,Kindia,huile,GNF/L,17719.0
2024-10-27,Kindia,huile,GNF/L,17868.0
2024-11-03,Kindia,huile,GNF/L,18855.0
2024-11-10,Kindia,huile,GNF/L,17523.0
2024-11-17,Kindia,huile,GNF/L,17719.0
2024-11-24,Kindia,huile,GNF/L,17060.0
2024-12-01,Kindia,huile,GNF/L,17093.0
2024-12-08,Kindia,huile,GNF/L,17468.0
2024-12-15,Kindia,huile,GNF/L,17616.0
2024-12-22,Kindia,huile,GNF/L,17630.0
2024-12-29,Kindia,huile,GNF/L,18427.0
2019-01-06,Labe,huile,GNF/L,9741.0
2019-01-13,Labe,huile,GNF/L,9836.0
2019-01-20,Labe,huile,GNF/L,10378.0
2019-01-27,Labe,huile,GNF/L,10105.0
2019-02-03,Labe,huile,GNF/L,10270.0
2019-02-10,Labe,huile,GNF/L,10031.0
2019-02-17,Labe,huile,GNF/L,10282.0
2019-02-24,Labe,huile,GNF/L,10392.0
2019-03-03,Labe,huile,GNF/L,9865.0
2019-03-10,Labe,huile,GNF/L,10234.0
2019-03-17,Labe,huile,GNF/L,10176.0
2019-03-24,Labe,huile,GNF/L,10697.0
2019-03-31,Labe,huile,GNF/L,10611.0
2019-04-07,Labe,huile,GNF/L,10162.0
2019-04-14,Labe,huile,GNF/L,
2019-04-21,Labe,huile,GNF/L,10432.0
2019-04-28,Labe,huile,GNF/L,10711.0
2019-05-05,Labe,huile,GNF/L,10550.0
2019-05-12,Labe,huile,GNF/L,10333.0
2019-05-19,Labe,huile,GNF/L,10677.0
2019-05-26,Labe,huile,GNF/L,10488.0
2019-06-02,Labe,huile,GNF/L,11040.0
2019-06-09,Labe,huile,GNF/L,10999.0
2019-06-16,Labe,huile,GNF/L,11120.0
2019-06-23,Labe,huile,GNF/L,10936.0
2019-06-30,Labe,huile,GNF/L,11115.0
2019-07-07,Labe,huile,GNF/L,11433.0
2019-07-14,Labe,huile,GNF/L,11283.0
2019-07-21,Labe,huile,GNF/L,11374.0
2019-07-28,Labe,huile,GNF/L,10908.0
2019-08-04,Labe,huile,GNF/L,10864.0
2019-08-11,Labe,huile,GNF/L,10983.0
2019-08-18,Labe,huile,GNF/L,10903.0
2019-08-25,Labe,huile,GNF/L,11246.0
2019-09-01,Labe,huile,GNF/L,11160.0
2019-09-08,Labe,huile,GNF/L,11027.0
2019-09-15,Labe,huile,GNF/L,11391.0
2019-09-22,Labe,huile,GNF/L,10952.0
2019-09-29,Labe,huile,GNF/L,11009.0
2019-10-06,Labe,huile,GNF/L,10187.0
2019-10-13,Labe,huile,GNF/L,10743.0
2019-10-20,Labe,huile,GNF/L,10686.0
2019-10-27,Labe,huile,GNF/L,10708.0
2019-11-03,Labe,huile,GNF/L,10457.0
2019-11-10,Labe,huile,GNF/L,
2019-11-17,Labe,huile,GNF/L,10457.0
2019-11-24,Labe,huile,GNF/L,10653.0
2019-12-01,Labe,huile,GNF/L,10654.0
2019-12-08,Labe,huile,GNF/L,11454.0
2019-12-15,Labe,huile,GNF/L,10497.0
2019-12-22,Labe,huile,GNF/L,10488.0
2019-12-29,Labe,huile,GNF/L,10822.0
2020-01-05,Labe,huile,GNF/L,11290.0
2020-01-12,Labe,huile,GNF/L,11154.0
2020-01-19,Labe,huile,GNF/L,11045.0
2020-01-26,Labe,huile,GNF/L,
2020-02-02,Labe,huile,GNF/L,10874.0
2020-02-09,Labe,huile,GNF/L,11118.0
2020-02-16,Labe,huile,GNF/L,10810.0
2020-02-23,Labe,huile,GNF/L,11573.0
2020-03-01,Labe,huile,GNF/L,11900.0
2020-03-08,Labe,huile,GNF/L,11969.0
2020-03-15,Labe,huile,GNF/L,12153.0
2020-03-22,Labe,huile,GNF/L,12112.0
2020-03-29,Labe,huile,GNF/L,12340.0
2020-04-05,Labe,huile,GNF/L,12518.0
2020-04-12,Labe,huile,GNF/L,12597.0
2020-04-19,Labe,huile,GNF/L,12429.0
2020-04-26,Labe,huile,GNF/L,12698.0
2020-05-03,Labe,huile,GNF/L,12387.0
2020-05-10,Labe,huile,GNF/L,12572.0
2020-05-17,Labe,huile,GNF/L,12679.0
2020-05-24,Labe,huile,GNF/L,12655.0
2020-05-31,Labe,huile,GNF/L,12989.0
2020-06-07,Labe,huile,GNF/L,13241.0
2020-06-14,Labe,huile,GNF/L,
2020-06-21,Labe,huile,GNF/L,13169.0
2020-06-28,Labe,huile,GNF/L,13061.0
2020-07-05,Labe,huile,GNF/L,13063.0
2020-07-12,Labe,huile,GNF/L,12959.0
2020-07-19,Labe,huile,GNF/L,13052.0
2020-07-26,Labe,huile,GNF/L,13344.0
2020-08-02,Labe,huile,GNF/L,13167.0
2020-08-09,Labe,huile,GNF/L,12924.0
2020-08-16,Labe,huile,GNF/L,13367.0
2020-08-23,Labe,huile,GNF/L,12992.0
2020-08-30,Labe,huile,GNF/L,12809.0
2020-09-06,Labe,huile,GNF/L,13340.0
2020-09-13,Labe,huile,GNF/L,12920.0
2020-09-20,Labe,huile,GNF/L,12218.0
2020-09-27,Labe,huile,GNF/L,12352.0
2020-10-04,Labe,huile,GNF/L,12320.0
2020-10-11,Labe,huile,GNF/L,12001.0
2020-10-18,Labe,huile,GNF/L,11870.0
2020-10-25,Labe,huile,GNF/L,12190.0
2020-11-01,Labe,huile,GNF/L,11913.0
2020-11-08,Labe,huile,GNF/L,12482.0
